0;0;0;0;land;false;unknown;0
1;208;253;218;land;true;forest;1
2;208;83;237;land;false;hills;1
3;251;161;118;land;false;mountain;1
4;248;87;208;land;false;plains;1
5;210;251;185;land;true;jungle;1
6;248;171;109;land;true;hills;1
7;175;161;244;land;false;mountain;1
8;44;241;254;land;true;jungle;1
9;170;190;143;land;false;hills;1
10;160;233;181;land;true;plains;1
11;179;188;158;land;true;hills;1
12;209;216;165;land;false;hills;1
13;180;185;210;land;false;plains;1
14;209;236;145;land;true;hills;1
15;168;149;236;land;false;plains;1
16;244;198;119;land;true;forest;1
17;195;254;119;land;true;hills;1
18;155;244;144;land;true;plains;1
19;174;205;201;land;false;forest;1
20;235;63;246;land;false;hills;1
21;91;171;246;land;true;hills;1
22;121;240;218;land;true;hills;1
23;217;238;218;land;false;plains;1
24;236;248;94;land;true;mountain;1
25;61;244;242;land;false;plains;1
26;178;252;221;land;true;hills;1
27;203;248;75;land;true;hills;1
28;240;208;202;land;false;hills;1
29;118;215;247;land;false;hills;1
30;246;157;219;land;false;desert;1
31;195;201;253;land;false;plains;1
32;229;244;167;land;false;hills;1
33;84;242;181;land;false;plains;1
34;216;250;92;land;true;hills;1
35;187;94;248;land;false;forest;1
36;227;201;177;land;false;hills;1
37;172;199;177;land;false;forest;1
38;179;156;234;land;true;mountain;1
39;130;240;190;land;false;jungle;1
40;225;154;126;land;false;mountain;1
41;208;202;185;land;false;desert;1
42;239;74;189;land;true;hills;1
43;213;170;174;land;true;hills;1
44;233;153;149;land;false;hills;1
45;203;216;210;land;true;hills;1
46;119;214;185;land;true;hills;1
47;241;129;210;land;false;hills;1
48;253;135;132;land;true;plains;1
49;227;82;224;land;true;hills;1
50;114;211;214;land;false;forest;1
51;217;169;118;land;false;plains;1
52;150;194;222;land;false;hills;1
53;229;87;253;land;false;plains;1
54;161;149;215;land;false;forest;1
55;225;238;174;land;false;plains;1
56;200;167;228;land;true;hills;1
57;104;199;251;land;false;plains;1
58;200;195;213;land;false;hills;1
59;168;128;233;land;false;forest;1
60;131;218;237;land;true;hills;1
61;150;129;249;land;false;hills;1
62;183;153;203;land;true;hills;1
63;210;240;244;land;true;plains;1
64;155;192;158;land;false;plains;1
65;191;238;174;land;false;jungle;1
66;182;195;196;land;true;jungle;1
67;231;244;216;land;false;plains;1
68;223;220;142;land;false;hills;1
69;81;253;227;land;true;urban;1
70;224;166;231;land;false;hills;1
71;222;220;114;land;true;hills;1
72;140;230;187;land;false;mountain;1
73;209;107;193;land;true;hills;1
74;217;80;228;land;false;mountain;1
75;253;58;252;land;false;hills;1
76;143;250;124;land;true;plains;1
77;196;198;143;land;false;plains;1
78;191;151;164;land;false;mountain;1
79;219;123;237;land;false;mountain;1
80;186;232;196;land;false;forest;1
81;190;238;124;land;false;hills;1
82;192;233;253;land;false;mountain;1
83;249;104;151;land;true;jungle;1
84;238;194;87;land;true;mountain;1
85;136;224;157;land;false;forest;1
86;146;212;254;land;true;plains;1
87;204;100;198;land;true;urban;1
88;5;253;248;land;false;jungle;1
89;205;114;186;land;false;plains;1
90;212;203;171;land;false;plains;1
91;226;219;210;land;true;urban;1
92;197;216;186;land;true;plains;1
93;240;151;135;land;false;hills;1
94;191;202;248;land;false;plains;1
95;177;192;173;land;false;plains;1
96;130;144;229;land;false;forest;1
97;149;165;223;land;true;plains;1
98;210;251;85;land;true;hills;1
99;229;104;213;land;true;desert;1
100;185;151;207;land;false;forest;1
101;231;233;119;land;false;forest;1
102;158;190;216;land;true;mountain;1
103;218;119;180;land;false;hills;1
104;234;160;199;land;false;hills;1
105;106;202;193;land;false;plains;1
106;184;237;171;land;false;mountain;1
107;157;233;183;land;true;urban;1
108;231;202;228;land;false;hills;1
109;207;96;234;land;false;mountain;1
110;135;226;212;land;false;forest;1
111;223;188;111;land;false;mountain;1
112;152;236;244;land;false;plains;1
113;162;250;215;land;false;hills;1
114;196;167;214;land;false;plains;1
115;212;242;227;land;true;plains;1
116;201;224;157;land;true;mountain;1
117;161;209;227;land;false;plains;1
118;80;250;224;land;false;plains;1
119;248;56;233;land;true;hills;1
120;229;85;248;land;false;hills;1
121;196;164;205;land;true;plains;1
122;205;135;246;land;false;mountain;1
123;194;180;139;land;true;hills;1
124;230;216;161;land;false;forest;1
125;167;210;140;land;false;mountain;1
126;241;229;206;land;false;hills;1
127;124;245;212;land;false;mountain;1
128;237;233;178;land;false;hills;1
129;211;195;106;land;false;hills;1
130;239;203;152;land;true;plains;1
131;126;178;229;land;false;hills;1
132;117;252;147;land;true;forest;1
133;85;215;223;land;true;hills;1
134;188;243;167;land;false;mountain;1
135;165;233;103;land;false;hills;1
136;196;254;105;land;true;desert;1
137;187;246;114;land;false;hills;1
138;214;165;157;land;true;hills;1
139;136;243;150;land;false;mountain;1
140;138;183;213;land;true;forest;1
141;191;226;127;land;false;plains;1
142;208;202;143;land;true;plains;1
143;128;181;211;land;true;plains;1
144;246;116;217;land;false;mountain;1
145;169;225;199;land;false;hills;1
146;54;222;226;land;true;plains;1
147;190;166;203;land;true;plains;1
148;194;205;243;land;false;hills;1
149;217;164;209;land;false;plains;1
150;181;230;214;land;false;hills;1
151;158;205;179;land;false;mountain;1
152;93;228;239;land;false;hills;1
153;143;230;185;land;false;forest;1
154;166;235;138;land;true;urban;1
155;252;25;236;land;true;plains;1
156;210;189;139;land;false;hills;1
157;213;154;235;land;true;hills;1
158;212;216;157;land;false;hills;1
159;175;240;143;land;true;hills;1
160;232;127;175;land;false;plains;1
161;169;141;193;land;true;plains;1
162;158;252;190;land;true;plains;1
163;162;146;213;land;false;hills;1
164;213;223;155;land;false;jungle;1
165;178;253;203;land;false;hills;1
166;154;244;188;land;false;hills;1
167;206;192;203;land;true;hills;1
168;222;228;85;land;false;hills;1
169;192;187;169;land;false;plains;1
170;154;197;243;land;true;hills;1
171;225;118;226;land;true;jungle;1
172;89;242;231;land;true;mountain;1
173;230;216;65;land;false;forest;1
174;183;181;169;land;false;hills;1
175;227;153;177;land;false;mountain;1
176;134;179;210;land;false;desert;1
177;159;136;218;land;false;hills;1
178;250;200;197;land;true;forest;1
179;204;222;170;land;false;forest;1
180;187;119;220;land;true;plains;1
181;204;177;214;land;false;mountain;1
182;184;143;213;land;false;jungle;1
183;124;221;175;land;false;forest;1
184;123;209;239;land;false;hills;1
185;252;122;253;land;false;forest;1
186;220;160;178;land;false;mountain;1
187;250;252;212;land;false;plains;1
188;147;222;160;land;false;mountain;1
189;146;146;223;land;false;hills;1
190;191;154;167;land;false;plains;1
191;217;166;184;land;true;plains;1
192;225;108;239;land;false;hills;1
193;173;229;115;land;false;hills;1
194;211;112;210;land;false;forest;1
195;219;132;249;land;false;forest;1
196;253;158;198;land;true;forest;1
197;236;211;75;land;false;plains;1
198;245;202;102;land;false;plains;1
199;164;133;216;land;false;hills;1
200;134;178;229;land;true;forest;1
201;147;244;188;land;true;forest;1
202;211;176;118;land;false;hills;1
203;200;172;135;land;false;forest;1
204;80;231;222;land;false;hills;1
205;129;197;226;land;true;forest;1
206;247;148;189;land;false;plains;1
207;201;143;224;land;false;hills;1
208;254;238;54;land;false;hills;1
209;244;243;213;land;false;mountain;1
210;149;165;235;land;false;urban;1
211;170;228;218;land;false;plains;1
212;207;164;181;land;true;hills;1
213;163;248;137;land;false;jungle;1
214;229;90;209;land;false;plains;1
215;232;65;225;land;false;jungle;1
216;164;162;246;land;false;plains;1
217;165;106;254;land;true;hills;1
218;102;238;206;land;false;hills;1
219;105;248;184;land;false;hills;1
220;232;108;199;land;true;hills;1
221;253;141;145;land;false;forest;1
222;186;254;116;land;false;hills;1
223;207;82;215;land;false;plains;1
224;232;174;174;land;false;hills;1
225;211;206;244;land;true;plains;1
226;161;211;144;land;false;hills;1
227;224;185;174;land;false;forest;1
228;106;225;182;land;false;hills;1
229;177;206;147;land;false;mountain;1
230;209;136;229;land;false;hills;1
231;96;179;251;land;false;plains;1
232;231;142;232;land;true;plains;1
233;184;217;209;land;false;forest;1
234;137;188;211;land;false;desert;1
235;254;111;175;land;false;forest;1
236;230;131;162;land;false;mountain;1
237;228;248;161;land;false;mountain;1
238;154;251;168;land;true;mountain;1
239;162;196;213;land;true;hills;1
240;176;88;248;land;false;hills;1
241;247;156;235;land;false;hills;1
242;250;79;190;land;false;plains;1
243;208;150;218;land;false;hills;1
244;160;249;117;land;false;plains;1
245;217;246;94;land;true;hills;1
246;151;226;185;land;true;hills;1
247;254;74;193;land;false;hills;1
248;121;213;182;land;true;hills;1
249;178;141;186;land;false;hills;1
250;243;237;245;land;false;forest;1
251;206;250;120;land;false;jungle;1
252;97;218;246;land;true;hills;1
253;207;181;247;land;false;plains;1
254;224;127;203;land;false;forest;1
255;238;114;171;land;true;jungle;1
256;246;179;129;land;false;mountain;1
257;163;191;177;land;false;forest;1
258;230;203;252;land;true;hills;1
259;226;212;123;land;false;mountain;1
260;238;252;36;land;false;hills;1
261;223;74;214;land;false;hills;1
262;55;245;209;land;true;hills;1
263;104;223;185;land;true;plains;1
264;215;233;231;land;true;urban;1
265;226;230;173;land;false;plains;1
266;243;159;146;land;true;hills;1
267;191;232;231;land;false;plains;1
268;153;243;194;land;false;mountain;1
269;242;184;182;land;false;hills;1
270;229;125;224;land;false;hills;1
271;153;251;97;land;true;plains;1
272;30;249;237;land;false;hills;1
273;108;252;221;land;false;plains;1
274;239;220;127;land;false;forest;1
275;207;184;165;land;true;forest;1
276;213;239;202;land;false;hills;1
277;183;246;159;land;false;mountain;1
278;182;197;237;land;true;hills;1
279;249;220;65;land;false;mountain;1
280;193;182;217;land;false;mountain;1
281;208;151;179;land;false;hills;1
282;73;188;243;land;true;hills;1
283;247;81;242;land;true;plains;1
284;170;205;243;land;false;plains;1
285;225;249;229;land;false;urban;1
286;178;208;175;land;false;hills;1
287;176;128;223;land;false;hills;1
288;232;123;183;land;true;plains;1
289;235;209;96;land;false;hills;1
290;251;206;86;land;false;desert;1
291;145;181;204;land;false;hills;1
292;251;152;180;land;false;plains;1
293;232;206;119;land;false;mountain;1
294;231;127;144;land;false;mountain;1
295;215;65;238;land;true;urban;1
296;203;106;203;land;true;urban;1
297;147;193;213;land;false;plains;1
298;225;251;124;land;false;hills;1
299;212;175;157;land;false;plains;1
300;204;234;214;land;false;hills;1
301;64;237;210;land;false;hills;1
302;217;161;233;land;false;hills;1
303;215;68;238;land;false;hills;1
304;99;239;188;land;false;plains;1
305;241;226;223;land;true;mountain;1
306;141;188;230;land;false;hills;1
307;233;85;228;land;false;mountain;1
308;242;78;210;land;true;hills;1
309;202;107;210;land;false;hills;1
310;236;235;59;land;false;mountain;1
311;172;208;121;land;true;forest;1
312;159;202;237;land;true;urban;1
313;154;245;148;land;true;hills;1
314;250;151;204;land;false;hills;1
315;235;103;250;land;false;mountain;1
316;99;228;179;land;true;mountain;1
317;189;205;198;land;false;mountain;1
318;137;194;242;land;true;forest;1
319;190;128;187;land;false;hills;1
320;135;228;228;land;false;mountain;1
321;215;156;184;land;true;hills;1
322;55;248;214;land;true;plains;1
323;42;251;242;land;false;hills;1
324;178;219;139;land;false;plains;1
325;223;254;106;land;false;forest;1
326;73;248;245;land;false;hills;1
327;209;135;233;land;false;mountain;1
328;225;231;64;land;false;plains;1
329;252;189;237;land;false;hills;1
330;208;240;95;land;true;plains;1
331;207;142;253;land;true;plains;1
332;247;67;234;land;false;plains;1
333;108;216;231;land;false;hills;1
334;85;205;249;land;false;forest;1
335;86;197;230;land;false;hills;1
336;65;238;198;land;false;hills;1
337;197;124;227;land;false;hills;1
338;210;175;203;land;false;plains;1
339;233;191;111;land;false;hills;1
340;152;205;214;land;false;desert;1
341;208;217;187;land;false;hills;1
342;99;235;177;land;false;plains;1
343;209;70;234;land;true;urban;1
344;157;215;219;land;false;plains;1
345;241;23;248;land;true;hills;1
346;242;189;160;land;true;plains;1
347;217;197;168;land;true;hills;1
348;172;184;228;land;false;jungle;1
349;169;239;183;land;false;mountain;1
350;205;236;114;land;false;forest;1
351;197;163;237;land;true;hills;1
352;225;223;247;land;true;forest;1
353;210;220;93;land;false;plains;1
354;244;185;174;land;false;plains;1
355;199;148;237;land;false;plains;1
356;182;123;231;land;false;hills;1
357;188;179;159;land;false;plains;1
358;213;241;151;land;true;forest;1
359;75;213;222;land;true;hills;1
360;240;222;42;land;false;forest;1
361;224;155;174;land;false;mountain;1
362;185;226;166;land;false;hills;1
363;124;156;243;land;false;forest;1
364;169;251;165;land;false;mountain;1
365;171;199;183;land;true;hills;1
366;249;203;167;land;false;forest;1
367;74;217;225;land;false;forest;1
368;206;252;166;land;true;hills;1
369;216;113;210;land;true;mountain;1
370;249;88;248;land;false;plains;1
371;160;213;182;land;true;hills;1
372;208;216;235;land;true;plains;1
373;234;168;146;land;true;plains;1
374;106;236;177;land;true;hills;1
375;254;122;190;land;false;hills;1
376;230;194;224;land;false;hills;1
377;250;118;235;land;true;hills;1
378;224;135;210;land;false;mountain;1
379;253;240;85;land;true;forest;1
380;226;171;173;land;true;plains;1
381;109;200;250;land;false;forest;1
382;235;216;96;land;true;jungle;1
383;100;251;189;land;false;mountain;1
384;126;240;221;land;false;desert;1
385;148;206;249;land;false;hills;1
386;194;232;103;land;false;mountain;1
387;122;231;221;land;false;forest;1
388;216;202;185;land;true;forest;1
389;204;210;237;land;true;hills;1
390;234;213;208;land;false;hills;1
391;123;222;181;land;false;forest;1
392;249;241;127;land;false;plains;1
393;201;208;124;land;false;urban;1
394;181;202;175;land;true;desert;1
395;126;128;247;land;false;desert;1
396;199;254;204;land;false;plains;1
397;135;168;212;land;true;forest;1
398;186;208;145;land;true;plains;1
399;239;233;71;land;true;urban;1
400;194;79;243;land;false;mountain;1
401;160;189;160;land;false;plains;1
402;242;12;252;land;false;hills;1
403;225;121;228;land;false;plains;1
404;71;226;230;land;false;plains;1
405;77;217;226;land;false;plains;1
406;214;179;197;land;false;mountain;1
407;141;211;152;land;false;hills;1
408;220;85;206;land;true;urban;1
409;222;253;67;land;true;plains;1
410;243;203;211;land;false;urban;1
411;179;238;107;land;false;mountain;1
412;84;193;248;land;false;forest;1
413;226;45;231;land;true;hills;1
414;237;73;209;land;false;hills;1
415;238;197;165;land;true;hills;1
416;224;130;161;land;false;hills;1
417;231;244;98;land;false;hills;1
418;247;177;254;land;false;mountain;1
419;251;134;186;land;false;hills;1
420;197;110;229;land;false;hills;1
421;151;234;143;land;false;mountain;1
422;175;226;182;land;false;forest;1
423;159;240;143;land;false;plains;1
424;185;246;185;land;true;hills;1
425;224;252;235;land;true;forest;1
426;244;210;107;land;false;desert;1
427;110;201;210;land;false;hills;1
428;120;203;178;land;true;hills;1
429;181;159;182;land;true;plains;1
430;247;223;247;land;false;mountain;1
431;205;232;129;land;false;plains;1
432;234;212;135;land;false;hills;1
433;248;92;241;land;false;hills;1
434;189;155;175;land;false;hills;1
435;180;231;149;land;false;hills;1
436;218;235;194;land;false;plains;1
437;197;229;150;land;false;hills;1
438;99;229;211;land;false;plains;1
439;251;166;123;land;false;hills;1
440;196;247;105;land;true;hills;1
441;233;242;202;land;false;plains;1
442;238;222;181;land;false;plains;1
443;240;141;178;land;true;forest;1
444;242;234;80;land;false;hills;1
445;159;242;139;land;true;plains;1
446;196;179;133;land;true;hills;1
447;209;254;244;land;false;hills;1
448;219;116;174;land;false;hills;1
449;195;244;252;land;true;plains;1
450;189;201;250;land;true;hills;1
451;223;119;245;land;true;hills;1
452;214;189;247;land;false;hills;1
453;216;166;147;land;false;plains;1
454;126;252;234;land;true;plains;1
455;151;202;224;land;false;hills;1
456;136;162;250;land;false;jungle;1
457;96;219;190;land;true;urban;1
458;102;249;207;land;false;desert;1
459;180;163;193;land;true;jungle;1
460;132;192;189;land;true;plains;1
461;182;252;197;land;true;forest;1
462;197;85;253;land;false;hills;1
463;157;230;176;land;true;plains;1
464;133;128;250;land;false;plains;1
465;212;91;248;land;false;mountain;1
466;184;124;222;land;false;urban;1
467;83;253;167;land;false;mountain;1
468;222;114;199;land;false;forest;1
469;152;229;254;land;false;plains;1
470;129;164;244;land;true;hills;1
471;213;171;197;land;true;urban;1
472;228;110;247;land;false;hills;1
473;208;247;117;land;false;hills;1
474;188;220;108;land;true;urban;1
475;233;200;163;land;false;mountain;1
476;228;156;177;land;true;hills;1
477;95;187;223;land;true;forest;1
478;117;183;239;land;false;hills;1
479;189;181;195;land;false;desert;1
480;173;222;163;land;false;forest;1
481;205;188;125;land;false;mountain;1
482;246;194;147;land;false;plains;1
483;218;86;215;land;false;hills;1
484;227;165;132;land;false;plains;1
485;130;222;245;land;false;forest;1
486;103;229;200;land;false;jungle;1
487;236;224;64;land;false;hills;1
488;231;190;172;land;false;hills;1
489;122;213;199;land;false;jungle;1
490;144;170;213;land;true;mountain;1
491;90;211;237;land;false;plains;1
492;145;217;186;land;true;urban;1
493;140;190;210;land;false;hills;1
494;174;158;192;land;false;plains;1
495;188;248;124;land;true;hills;1
496;197;199;231;land;false;mountain;1
497;72;252;183;land;true;forest;1
498;205;112;206;land;true;hills;1
499;238;212;116;land;false;mountain;1
500;201;215;226;land;true;plains;1
501;224;84;250;land;false;hills;1
502;231;249;43;land;true;hills;1
503;196;252;198;land;false;hills;1
504;243;93;193;land;false;hills;1
505;249;201;130;land;false;hills;1
506;110;162;252;land;false;hills;1
507;112;253;226;land;false;forest;1
508;221;204;248;land;true;hills;1
509;232;216;229;land;false;plains;1
510;81;232;224;land;true;urban;1
511;233;232;146;land;true;jungle;1
512;193;203;180;land;false;plains;1
513;165;207;191;land;false;forest;1
514;177;151;224;land;false;forest;1
515;146;182;205;land;true;jungle;1
516;203;227;135;land;false;mountain;1
517;196;63;253;land;true;mountain;1
518;245;118;150;land;false;forest;1
519;205;150;173;land;false;plains;1
520;169;166;180;land;false;forest;1
521;242;137;196;land;true;forest;1
522;249;150;107;land;false;forest;1
523;220;161;204;land;false;hills;1
524;216;176;233;land;false;mountain;1
525;174;167;222;land;false;mountain;1
526;124;220;210;land;false;hills;1
527;173;182;237;land;false;forest;1
528;137;205;205;land;false;forest;1
529;191;167;245;land;false;plains;1
530;146;222;159;land;false;plains;1
531;169;198;147;land;false;mountain;1
532;250;230;45;land;true;plains;1
533;103;188;219;land;false;mountain;1
534;181;185;175;land;false;plains;1
535;208;185;130;land;true;plains;1
536;206;182;222;land;true;plains;1
537;64;196;253;land;false;mountain;1
538;220;123;196;land;false;mountain;1
539;159;224;170;land;false;forest;1
540;216;250;47;land;false;mountain;1
541;226;202;198;land;false;mountain;1
542;249;156;230;land;false;hills;1
543;120;212;225;land;false;hills;1
544;6;248;251;land;false;hills;1
545;172;252;243;land;true;plains;1
546;207;178;203;land;false;hills;1
547;94;228;189;land;false;plains;1
548;203;238;202;land;true;mountain;1
549;215;228;137;land;false;hills;1
550;245;213;162;land;true;mountain;1
551;233;129;175;land;true;forest;1
552;142;174;213;land;false;plains;1
553;236;139;201;land;true;hills;1
554;196;95;216;land;false;hills;1
555;119;214;247;land;false;hills;1
556;239;208;245;land;false;forest;1
557;162;244;198;land;false;forest;1
558;150;222;225;land;false;mountain;1
559;239;140;210;land;false;mountain;1
560;201;163;182;land;true;plains;1
561;217;224;66;land;true;plains;1
562;220;162;251;land;false;plains;1
563;221;187;123;land;false;hills;1
564;157;185;240;land;true;forest;1
565;196;203;121;land;false;hills;1
566;232;254;204;land;false;plains;1
567;87;252;209;land;false;plains;1
568;243;236;174;land;false;hills;1
569;240;200;122;land;true;hills;1
570;184;201;207;land;true;hills;1
571;194;197;245;land;false;hills;1
572;167;110;244;land;false;forest;1
573;229;106;194;land;false;forest;1
574;253;251;169;land;false;mountain;1
575;229;170;254;land;false;forest;1
576;134;176;196;land;false;forest;1
577;142;202;219;land;true;plains;1
578;137;242;177;land;false;plains;1
579;228;173;104;land;false;hills;1
580;213;157;153;land;false;mountain;1
581;217;127;196;land;false;forest;1
582;88;229;190;land;false;plains;1
583;198;160;166;land;true;urban;1
584;221;213;69;land;false;desert;1
585;205;245;124;land;false;hills;1
586;225;239;82;land;false;mountain;1
587;196;235;115;land;false;plains;1
588;205;245;158;land;false;plains;1
589;154;117;233;land;true;mountain;1
590;246;184;121;land;false;forest;1
591;177;244;247;land;false;mountain;1
592;166;198;143;land;true;hills;1
593;205;191;252;land;true;hills;1
594;237;73;248;land;false;hills;1
595;178;205;193;land;false;desert;1
